taxon_oid	Domain	Status	Genome Name	Taxon Object ID	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Phylum	Class	Order	Family	Genus	Species	Strain	Sequencing Center	Funding Agency	Add Date	Is Public	Release Date	IMG Release	IMG Product Assignment	IMG Submission ID	Proposal GOLD ID	Proposal Name	Biotic Relationships	Body Site	Body Subsite	Cell Arrangement	Cell Shape	Diseases	Energy Source	Ecosystem	Ecosystem Category	Ecosystem Type	Ecosystem Subtype	Isolation	Specific Ecosystem	Gram Staining	Host Name	Host Gender	Motility	Metabolism	Oxygen Requirement	Phenotype	Relevance	Salinity	Sporulation	Temperature Range	IMG Sample ID	IMG Project ID	Contact Name	Contact Email	Funding Program	Scaffold Count	CRISPR Count	GC Count	GC %	Coding Base Count	Genome Size	Gene Count	CDS Count	CDS %	RNA Count	rRNA Count	5S rRNA Count	16S rRNA Count	18S rRNA Count	23S rRNA Count	28S rRNA Count	tRNA Count	Other RNA Count	Fused Count	Fused %	Fusion Component Count	Fusion component %	Pseudo Genes Count	Pseudo Genes %	Unchar Count	Unchar %	Obsolete Count	Obsolete %	Revised Count	Revised %	w/ Func Pred Count	w/ Func Pred %	w/o Func Pred Sim Count	w/o Func Pred Sim %	w/o Func Pred No Sim Count	w/o Func Pred No Sim %	Signal Peptide Count	Signal Peptide %	Transmembrane Count	Transmembrane %	Orthologs Count	Orthologs %`	Paralogs Count	Paralogs %	Ortholog Group Count	Paralog Group Count	SwissProt Count	SwissProt %	Not SwissProt Count	Not SwissProt %	SEED Count	SEED %	Not SEED Count	Not SEED %	COG Count	COG %	KOG Count	KOG %	Pfam Count	Pfam %	TIGRfam Count	TIGRfam %	COG Cluster Count	KOG Cluster Count	Pfam Cluster Count	TIGRfam Cluster Count	InterPro Count	InterPro %	Enzyme Count	Enzyme %	TC Count	TC %	KEGG Count	KEGG %	Not KEGG Count	Not KEGG %	KO Count	KO %	Not KO Count	Not KO %	MetaCyc Count	MetaCyc %	Not MetaCyc Count	Not MetaCyc %	IMG Term Count	IMG Term %	IMG Pathwawy Count	IMG Pathway %	IMG Parts List Count	IMG Parts List %	Chromosomal Cassette Gene Count	Chromosomal Cassette Gene %	Chromosomal Cassette Count
651053070	Bacteria	Finished	Staphylococcus aureus subsp. aureus TCH60	651053070	548473		31539	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	aureus	subsp. aureus TCH60	BCM-HGSC		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01663	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	_	Clusters,  Singles	Coccus-shaped	Pneumonia,  Septicemia	_	Host-associated	_	_	_	Human skin sample	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Meticillin resistant,  Pathogen	Human Microbiome Project (HMP),  Human Pathogen,  Medical	_	Nonsporulating	Mesophile	_	14224	Gibbs R.	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	2		928283	0.33	2412445	2827166	2789	2700	96.81	89	19	7	6		6		59	11	28	1											2039	73.11	659	23.63	2	0.07	696	24.96	714	25.6	2669	95.7	179	6.42	2623				2700	96.81	1693	60.7	1007	36.11	2092	75.01	920	32.99	2212	79.31	1013	36.32	1416	587	1550	902	2309	82.79	771	27.64			914	32.77	1786	64.04	1491	53.46	1209	43.35	747	26.78	1953	70.03	418	14.99	165	5.92	161	5.77			
643886010	Bacteria	Draft	Staphylococcus capitis SK14	643886010	553212	55415	31013	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	capitis	SK14	J. Craig Venter Institute		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gi02873	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	Right arm	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	bloodstream of a premature infant that died of sepsis	_	Gram+	Homo sapiens	Male	Nonmotile	_	Facultative	_	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	13454	JCVI	hmpstrains@jcvi.org	NIH-HMP Jumpstart Supplement	32		798207	0.33	2024154	2435835	2292	2230	97.29	62	4	2	1		1		57	1	181	7.9			1	0.04							1843	80.41	379	16.54	8	0.35	375	16.36	584	25.48	2151	93.85	276	12.04	2148	123			2230	97.29	31	1.35	2199	95.94	1796	78.36	858	37.43	1879	81.98	911	39.75	1291	571	1388	850	1979	86.34	688	30.02			770	33.6	1460	63.7	1313	57.29	917	40.01	666	29.06	1564	68.24	652	28.45	266	11.61	200	8.73	2291	99.96	299
651285006	Bacteria	Draft	Staphylococcus caprae C87	651285006	435838	61125	38749	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	caprae	C87	Broad Institute		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gi03820	Human Microbiome Project (HMP) Reference Genomes	Free living	Airways	Upper respiratory tract	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Human airways sample	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14333	Broad Institute	hmpstrainsbroad@broad.mit.edu	NIH-HMP Jumpstart Supplement	14		807039	0.33	2077257	2473608	2472	2402	97.17	70	8	6	1		1		62		17	0.69			2	0.08							2077	84.02	305	12.34	20	0.81	573	23.18	629	25.44	2329	94.22	97	3.92	2277				2402	97.17	25	1.01	2377	96.16	1997	80.78	887	35.88	2012	81.39	943	38.15	1363	576	1446	870	2254	91.18	723	29.25			817	33.05	1585	64.12	1392	56.31	1010	40.86	702	28.4	1700	68.77	556	22.49	239	9.67	165	6.67			
643692037	Bacteria	Finished	Staphylococcus carnosus carnosus TM300	643692037	396513	59401	34811	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	carnosus	carnosus TM300	MWG-Biotech		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gc00955	Staphylococcus carnosus carnosus TM300	Free living	_	_	Clusters,  Singles	_	None	_	_	_	_	_	Bavaria, Germany	_	Gram+	_	_	Nonmotile	_	Facultative	Non-Pathogen	Biotechnological,  Food industry	_	Nonsporulating	Mesophile	_	11927	Rosenstein R	ralf.rosenstein@uni-tuebingen.de	_	1		888822	0.35	2227940	2566423	2538	2462	97.01	76	15	5	5		5		60	1	194	7.64	1277	50.32									1530	60.28	911	35.89	21	0.83	410	16.15	629	24.78	2331	91.84	306	12.06	2314	138	350	13.79	2112	83.22	4	0.16	2458	96.85	2008	79.12	939	37	2072	81.64	961	37.86	1363	584	1465	887	2189	86.25	769	30.3			878	34.59	1584	62.41	1460	57.53	1002	39.48	746	29.39	1716	67.61	677	26.67	272	10.72	212	8.35	2538	100	263
637000281	Bacteria	Finished	Staphylococcus epidermidis ATCC 12228	637000281	176280	57861	279	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	ATCC 12228	Chinese National Human Genome Center at Shanghai	NSFC	2006-10-02	Yes	2006-12-01	IMG/W 2.0			Gc00117	Staphylococcus epidermidis ATCC 12228	Free living	_	_	Clusters,  Singles	Coccus-shaped	None	_	Host-associated	_	_	_	man with bronchomycosis	_	Gram+	Homo sapiens	Male	Nonmotile	_	Facultative	Non-Biofilm forming,  Non-Pathogen	Medical	_	Nonsporulating	Mesophile	_	10569	Wen Y-M	ymwen@shmu.edu.cn	_	7		821855	0.32	2163456	2564615	2602	2485	95.5	117	16	6	5		5		60	41	216	8.3	1271	48.85									1494	57.42	952	36.59	39	1.5	408	15.68	625	24.02	2356	90.55	367	14.1	2324	141	753	28.94	1732	66.56	2382	91.54	103	3.96	1847	70.98	873	33.55	1956	75.17	915	35.17	1322	571	1401	850	2061	79.21	721	27.71			821	31.55	1664	63.95	1375	52.84	1110	42.66	703	27.02	1782	68.49	724	27.82	290	11.15	221	8.49	2602	100	364
645058812	Bacteria	Draft	Staphylococcus epidermidis BCM-HMP0060	645058812	525374	55537	31545	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	BCM-HMP0060	BCM-HGSC		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gi03698	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	_	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Human skin sample	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14220	BCM-HGSC	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	115		815140	0.32	2126960	2552994	2567	2507	97.66	60	4	2	1		1		56		206	8.02											1856	72.3	643	25.05	8	0.31	383	14.92	630	24.54	2408	93.81	334	13.01	2390	141			2507	97.66	1390	54.15	1117	43.51	1834	71.45	872	33.97	1972	76.82	917	35.72	1298	559	1422	848	2078	80.95	707	27.54			823	32.06	1684	65.6	1371	53.41	1136	44.25	690	26.88	1817	70.78	638	24.85	260	10.13	188	7.32	2567	100	384
645058850	Bacteria	Draft	Staphylococcus epidermidis M23864:W1	645058850	525378	55897	34647	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	M23864:W1	BCM-HGSC		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gi03694	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	_	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Human skin sample	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14216	BCM-HGSC	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	78		873661	0.33	2265937	2611504	2617	2563	97.94	54	4	2	1		1		48	2	215	8.22											1948	74.44	598	22.85	17	0.65	435	16.62	701	26.79	2437	93.12	312	11.92	2402	130			2563	97.94	33	1.26	2530	96.68	1967	75.16	919	35.12	2098	80.17	973	37.18	1369	590	1464	898	2218	84.75	748	28.58			852	32.56	1711	65.38	1431	54.68	1132	43.26	724	27.67	1839	70.27	658	25.14	268	10.24	198	7.57	2617	100	312
647000323	Bacteria	Draft	Staphylococcus epidermidis M23864:W2(grey)	647000323	525375	46971	34643	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	M23864:W2(grey)	BCM-HGSC		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gi02874	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	_	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Human skin sample	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Comparative analysis,  Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	13455	BCM-HGSC	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	67		798236	0.32	2103201	2486756	2472	2407	97.37	65	4	2	1		1		55	6	197	7.97											1676	67.8	721	29.17	10	0.4	377	15.25	612	24.76	2342	94.74	323	13.07	2328	137			2407	97.37	1389	56.19	1018	41.18	1829	73.99	870	35.19	1969	79.65	926	37.46	1321	573	1435	868	2069	83.7	714	28.88			812	32.85	1595	64.52	1357	54.89	1050	42.48	695	28.11	1712	69.26	623	25.2	264	10.68	180	7.28	2472	100	370
637000282	Bacteria	Finished	Staphylococcus epidermidis RP62A	637000282	176279	57663	64	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	RP62A	J. Craig Venter Institute	NIAID	2006-10-02	Yes	2006-12-01	IMG/W 2.0			Gc00250	Staphylococcus epidermidis RP62A	Free living	_	_	Clusters,  Pairs,  Singles	Coccus-shaped	Nosocomial infection,  Septicemia,  Staphylococcal scarlet fever,  Toxic-shock syndrome	_	Host-associated	_	_	_	Patient with intravascular catheter-associated sepsis	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Meticillin resistant,  Pathogen	Human Pathogen,  Medical	_	Nonsporulating	Mesophile	_	10435	Gill SR	srgill@tigr.org	_	2	1	849969	0.32	2219595	2643840	2704	2583	95.53	121	19	6	6		6		61	41	223	8.25	1259	46.56	57	2.11							1681	62.17	865	31.99	37	1.37	410	15.16	632	23.37	2428	89.79	374	13.83	2391	140	759	28.07	1824	67.46	2529	93.53	54	2	1870	69.16	883	32.66	1984	73.37	942	34.84	1344	576	1422	877	2093	77.4	720	26.63			820	30.33	1763	65.2	1363	50.41	1220	45.12	700	25.89	1883	69.64	726	26.85	287	10.61	235	8.69	2647	97.89	352
647000324	Bacteria	Draft	Staphylococcus epidermidis SK135	647000324	596317	42967	34077	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	SK135	J. Craig Venter Institute		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gi04155	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	_	Clusters,  Singles	Coccus-shaped	Pneumonia,  Septicemia	_	Host-associated	_	_	_	Human skin	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Meticillin resistant,  Pathogen	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14649	JCVI	hmpstrains@jcvi.org	NIH-HMP Jumpstart Supplement	33		811921	0.32	2088784	2518045	2485	2395	96.38	90	23	7	8		8		60	7	203	8.17			2	0.08							1945	78.27	448	18.03	2	0.08	390	15.69	598	24.06	2346	94.41	381	15.33	2272	135			2395	96.38	1459	58.71	936	37.67	1859	74.81	878	35.33	1962	78.95	919	36.98	1298	567	1385	855	2074	83.46	723	29.09			841	33.84	1554	62.54	1395	56.14	1000	40.24	705	28.37	1690	68.01	619	24.91	263	10.58	177	7.12	2483	99.92	390
645058851	Bacteria	Draft	Staphylococcus epidermidis W23144	645058851	525376	55899	34655	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	W23144	BCM-HGSC		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gi03696	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	_	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Human skin sample	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14218	BCM-HGSC	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	192		822058	0.32	2181487	2579953	2615	2562	97.97	53	2		1		1		51		214	8.18											1864	71.28	677	25.89	21	0.8	416	15.91	702	26.85	2417	92.43	355	13.58	2376	145			2562	97.97	413	15.79	2149	82.18	1880	71.89	880	33.65	2013	76.98	943	36.06	1321	576	1430	869	2124	81.22	724	27.69			829	31.7	1733	66.27	1395	53.35	1167	44.63	705	26.96	1857	71.01	664	25.39	271	10.36	198	7.57	2615	100	411
642555160	Bacteria	Finished	Staphylococcus haemolyticus JCSC1435	642555160	279808	62919	12508	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	haemolyticus	JCSC1435	National Institute of Technology and Evaluation (NITE)		2008-09-20	Yes	2008-12-01	IMG/W 2.7			Gc00274	Staphylococcus haemolyticus JCSC1435	Free living	_	_	Clusters,  Pairs,  Singles	Coccus-shaped	Opportunistic infection	_	Host-associated	_	_	_	Japanese inpatient at Juntendo Hospital, Tokyo, in 2000	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Antibiotic resistant,  Pathogen	Animal Pathogen,  Biotechnological,  Human Pathogen,  Medical	_	Nonsporulating	Mesophile	_	10411	Keiichi H	hiram@med.juntendo.ac.jp	_	4		884383	0.33	2348599	2697861	2809	2692	95.83	117	16	6	5		5		59	42	204	7.26	1258	44.78									943	33.57	1679	59.77	70	2.49	425	15.13	673	23.96	2501	89.04	438	15.59	2415	152	612	21.79	2080	74.05	2683	95.51	9	0.32	2021	71.95	895	31.86	2152	76.61	932	33.18	1367	576	1476	866	2272	80.88	714	25.42			814	28.98	1878	66.86	1392	49.56	1300	46.28	692	24.64	2000	71.2	755	26.88	284	10.11	242	8.62	2809	100	237
643886039	Bacteria	Draft	Staphylococcus hominis SK119	643886039	629742	55861	34087	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	hominis	SK119	J. Craig Venter Institute		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gi03848	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	Left arm	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	normal human skin sample from the left arm of a 47-year-old woman	_	Gram+	Homo sapiens	Female	Nonmotile	_	Facultative	_	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14356	JCVI	hmpstrains@jcvi.org	NIH-HMP Jumpstart Supplement	37		696647	0.31	1923952	2226236	2238	2182	97.5	56	4	2	1		1		52		187	8.36			1	0.04							1696	75.78	475	21.22	11	0.49	386	17.25	553	24.71	2093	93.52	281	12.56	2067	127			2182	97.5	29	1.3	2153	96.2	1759	78.6	819	36.6	1835	81.99	882	39.41	1284	557	1365	819	1931	86.28	680	30.38			779	34.81	1403	62.69	1299	58.04	883	39.45	662	29.58	1520	67.92	611	27.3	248	11.08	193	8.62	2237	99.96	228
651285007	Bacteria	Draft	Staphylococcus hominis hominis C80	651285007	435837	61127	38759	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	hominis	subsp. hominis C80	Broad Institute		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gi03821	Human Microbiome Project (HMP) Reference Genomes	Free living	Airways	Upper respiratory tract	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Human airways sample	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14334	Broad Institute	hmpstrainsbroad@broad.mit.edu	NIH-HMP Jumpstart Supplement	15		706855	0.31	1934278	2268397	2249	2181	96.98	68	10	8	1		1		58		19	0.84			1	0.04							1898	84.39	263	11.69	20	0.89	527	23.43	575	25.57	2104	93.55	99	4.4	2092				2181	96.98	30	1.33	2151	95.64	1843	81.95	827	36.77	1845	82.04	882	39.22	1309	560	1383	831	2025	90.04	665	29.57			759	33.75	1422	63.23	1281	56.96	900	40.02	646	28.72	1535	68.25	414	18.41	174	7.74	130	5.78			
646564572	Bacteria	Finished	Staphylococcus lugdunensis HKU09-01	646564572	698737	46233	42395	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	lugdunensis	HKU09-01	The University of Hong Kong		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gc01167	Staphylococcus lugdunensis HKU09-01	Free living	Skin	_	Chains,  Clusters,  Pairs,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Patient suffering from skin and soft tissue infection	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	Pathogen	Medical	_	Nonsporulating	Mesophile	_	16352	Kwok Yung Yuen	hkumicro@hkucc.hku.hk	_	1	1	900339	0.34	2283503	2658366	2570	2490	96.89	80	19	7	6		6		61		207	8.05	1187	46.19									1820	70.82	660	25.68	10	0.39	470	18.29	683	26.58	2411	93.81	370	14.4	2378	161	1	0.04	2489	96.85	26	1.01	2464	95.88	1975	76.85	896	34.86	2084	81.09	965	37.55	1343	568	1443	880	2182	84.9	727	28.29			866	33.7	1624	63.19	1446	56.26	1044	40.62	704	27.39	1786	69.49	557	21.67	219	8.52	178	6.93	2570	100	330
649990000	Bacteria	Draft	Staphylococcus lugdunensis M23590	649990000	525377	61499	34653	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	lugdunensis	M23590	BCM-HGSC		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gi03697	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	_	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Human skin sample	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14219	BCM-HGSC	hmpstrains@bcm.edu	NIH-HMP Jumpstart Supplement	25	1	850118	0.34	2175485	2521078	2488	2421	97.31	67	4	2	1		1		57	6	179	7.19											1902	76.45	504	20.26	15	0.6	638	25.64	693	27.85	2348	94.37	44	1.77	2311	11			2421	97.31	15	0.6	2406	96.7	1987	79.86	891	35.81	2003	80.51	937	37.66	1348	565	1403	864	2187	87.9	716	28.78			847	34.04	1574	63.26	1412	56.75	1009	40.55	693	27.85	1728	69.45	465	18.69	183	7.36	149	5.99	2488	100	295
651053071	Bacteria	Finished	Staphylococcus lugdunensis N920143	651053071	1034809		67127	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	lugdunensis	N920143	Wellcome Trust Sanger Insititute		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gi09756	Staphylococcus lugdunensis N920143	Free living	Skin	_	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	_	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Medical	_	Nonsporulating	Mesophile	_	19681	Bentley SD.	_	_	1	1	877836	0.34	2205783	2595888	2524	2452	97.15	72	16	6	5		5		55	1	23	0.91			27	1.07							1847	73.18	584	23.14	21	0.83	650	25.75	680	26.94	2350	93.11	105	4.16	2345				2452	97.15	15	0.59	2437	96.55	1981	78.49	889	35.22	2041	80.86	951	37.68	1356	567	1452	874	2155	85.38	712	28.21			835	33.08	1617	64.06	1398	55.39	1054	41.76	689	27.3	1763	69.85	421	16.68	170	6.74	135	5.35			
650377974	Bacteria	Finished	Staphylococcus pseudintermedius ED99	650377974	984892		62991	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pseudintermedius	ED99	Univ of Edinburgh		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gc01626	Staphylococcus pseudintermedius ED99	_	_	_	_	_	_	_	Host-associated	_	_	_	_	_	_	Canis lupus familiaris (dog), pigeons, dogs, foxes, mink, horses, humans	_	_	_	Aerobe	_	Animal Pathogen	_	_	Mesophile	_	19087	Fitzgerald,R.J	Ross.Fitzgerald@ed.ac.uk	_	1	2	968373	0.38	2155250	2572216	2435	2356	96.76	79	16	6	5			5	58	5	166	6.82											1820	74.74	485	19.92	51	2.09	597	24.52	604	24.8	2240	91.99	35	1.44	2227	9			2356	96.76	40	1.64	2316	95.11	1952	80.16	873	35.85	1951	80.12	942	38.69	1375	571	1446	875	2150	88.3	726	29.82			859	35.28	1497	61.48	1395	57.29	961	39.47	705	28.95	1651	67.8	508	20.86	192	7.89	161	6.61	2435	100	349
649633095	Bacteria	Finished	Staphylococcus pseudintermedius HKU10-03	649633095	937773	62125	61283	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pseudintermedius	HKU10-03	Univ of Hong Kong		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gc01633	Staphylococcus pseudintermedius HKU10-03	_	Skin	_	_	_	_	_	Host-associated	_	_	_	skin swab of a dog suffering from canine pyoderma	_	_	Canis lupus familiaris (dog), pigeons, dogs, foxes, mink, horses, humans	_	_	_	Aerobe	_	Animal Pathogen	_	_	Mesophile	_	1805	KY Yuen	kyyuen@hkucc.hku.hk	_	1		982393	0.38	2194521	2617381	2528	2450	96.91	78	19	7	6		6		59		160	6.33			2	0.08							1843	72.9	567	22.43	40	1.58	589	23.3	616	24.37	2332	92.25	40	1.58	2311	14			2450	96.91	29	1.15	2421	95.77	1985	78.52	865	34.22	2007	79.39	952	37.66	1392	571	1485	887	2221	87.86	727	28.76			851	33.66	1599	63.25	1397	55.26	1053	41.65	705	27.89	1745	69.03	498	19.7	190	7.52	158	6.25	2526	99.92	353
637000284	Bacteria	Finished	Staphylococcus saprophyticus saprophyticus ATCC 15305	637000284	342451	58411	15596	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	saprophyticus	subsp. saprophyticus ATCC 15305	Kitasato Univ		2006-10-02	Yes	2006-12-01	IMG/W 2.0			Gc00291	Staphylococcus saprophyticus saprophyticus ATCC 15305	Free living	Urogenital tract	Urinary tract	Clusters,  Singles	Coccus-shaped	Urinary infection	_	Host-associated	_	_	_	Human urine specimen	_	Gram+	Homo sapiens	_	Nonmotile	_	Aerobe	Pathogen	Human Pathogen,  Medical	_	Nonsporulating	Mesophile	_	10394	Hattori M	hattori@genome.ls.kitasato-u.ac.jp	_	3		855500	0.33	2189647	2577899	2637	2514	95.34	123	20	8	6		6		61	43	222	8.42	1393	52.83					1				1744	66.14	737	27.95	33	1.25	430	16.31	672	25.48	2388	90.56	382	14.49	2363	165	602	22.83	1912	72.51	2512	95.26	2	0.08	2042	77.44	941	35.68	2100	79.64	941	35.68	1367	578	1413	864	2216	84.03	751	28.48			845	32.04	1669	63.29	1442	54.68	1072	40.65	731	27.72	1783	67.61	775	29.39	297	11.26	262	9.94	2637	100	315
645058825	Bacteria	Draft	Staphylococcus warneri L37603	645058825	596319	55857	34083	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	warneri	L37603	J. Craig Venter Institute		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gi05406	Human Microbiome Project (HMP) Reference Genomes	Free living	Skin	Right arm	Clusters,  Singles	Coccus-shaped	_	_	Host-associated	_	_	_	Human skin	_	Gram+	Homo sapiens	_	Nonmotile	_	Facultative	_	Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	14335	JCVI	hmpstrains@jcvi.org	_	77		795659	0.33	2101306	2425653	2439	2381	97.62	58	4	2	1		1		54		196	8.04			1	0.04							1869	76.63	494	20.25	18	0.74	418	17.14	620	25.42	2254	92.41	274	11.23	2238	120			2381	97.62	16	0.66	2365	96.97	1876	76.92	886	36.33	1949	79.91	932	38.21	1324	573	1424	866	2060	84.46	718	29.44			814	33.37	1567	64.25	1378	56.5	1003	41.12	698	28.62	1683	69	621	25.46	251	10.29	190	7.79	2438	99.96	265
648028054	Bacteria	Finished	Starkeya novella DSM 506	648028054	639283	48815	37659	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Starkeya	novella	DSM 506	DOE Joint Genome Institute		2010-10-29	Yes	2011-01-01	IMG/W 3.3			Gc01353	CSP_787087, Facultatively Methylotrophic Sulfur Oxidizing Bacteria	Free living	_	_	_	Rod-shaped	None	Chemolithoautotroph,  Methylotroph	_	_	_	_	Soil	_	Gram-	_	_	Nonmotile	Carbon dioxide fixation	Aerobe	_	Carbon cycle,  Environmental	_	Nonsporulating	Mesophile	_	13134	Kappler, Ulrike 	u.kappler@uq.edu.au	DOE-CSP 2008	1		3234723	0.68	4222317	4765023	4563	4511	98.86	52	3	1	1		1		46	3	430	9.42	2331	51.08	80	1.75							3413	74.8	984	21.56	114	2.5	1730	37.91	1169	25.62	4170	91.39	866	18.98	4148	327	2	0.04	4509	98.82			4511	98.86	3582	78.5	1559	34.17	3730	81.74	1385	30.35	1795	731	1834	1111	3973	87.07	1203	26.36			1403	30.75	3108	68.11	2362	51.76	2149	47.1	1177	25.79	3334	73.07	1033	22.64	293	6.42	342	7.5	4483	98.25	342
